ablation,task,regime,split,seed,episodes,success,success_probability,contact_mode_f1,boundary_error,unsafe_impulse,jam_rate,slip_overshoot,intervention_cost,data_efficiency_proxy
minus_diagnostic_micro_probe,mobile_pushing,release_snap,combined_stress,1,84,0.5,0.5057,0.5799,0.2915,0.0805,0.101,0.0664,0.1832,0.5284
minus_diagnostic_micro_probe,mobile_pushing,release_snap,combined_stress,2,84,0.4643,0.5096,0.5838,0.2821,0.0803,0.1061,0.0732,0.1832,0.5442
minus_diagnostic_micro_probe,mobile_pushing,release_snap,combined_stress,3,84,0.4643,0.5098,0.5611,0.2739,0.089,0.0982,0.0746,0.1832,0.5399
minus_diagnostic_micro_probe,mobile_pushing,release_snap,combined_stress,4,84,0.5833,0.5079,0.5898,0.2708,0.0934,0.1028,0.0655,0.1832,0.5528
minus_diagnostic_micro_probe,mobile_pushing,release_snap,combined_stress,5,84,0.5595,0.5089,0.5823,0.2838,0.0878,0.1176,0.064,0.1832,0.5366
minus_diagnostic_micro_probe,mobile_pushing,release_snap,combined_stress,6,84,0.5595,0.5126,0.5591,0.2788,0.077,0.106,0.0701,0.1832,0.528
minus_diagnostic_micro_probe,mobile_pushing,combined_contact_shock,combined_stress,0,84,0.5357,0.4875,0.5916,0.2926,0.089,0.1256,0.0826,0.1855,0.5347
minus_diagnostic_micro_probe,mobile_pushing,combined_contact_shock,combined_stress,1,84,0.5238,0.4848,0.5801,0.2966,0.0919,0.1196,0.0813,0.1855,0.5246
minus_diagnostic_micro_probe,mobile_pushing,combined_contact_shock,combined_stress,2,84,0.5,0.4763,0.5777,0.3066,0.0921,0.1219,0.0859,0.1855,0.5332
minus_diagnostic_micro_probe,mobile_pushing,combined_contact_shock,combined_stress,3,84,0.5119,0.4854,0.5748,0.2981,0.0909,0.1158,0.0903,0.1855,0.5437
minus_diagnostic_micro_probe,mobile_pushing,combined_contact_shock,combined_stress,4,84,0.4643,0.4836,0.573,0.2924,0.096,0.1278,0.0903,0.1855,0.5349
minus_diagnostic_micro_probe,mobile_pushing,combined_contact_shock,combined_stress,5,84,0.5238,0.4889,0.5656,0.2899,0.0914,0.1232,0.0798,0.1855,0.5425
minus_diagnostic_micro_probe,mobile_pushing,combined_contact_shock,combined_stress,6,84,0.4643,0.4853,0.5655,0.2923,0.0966,0.12,0.0683,0.1855,0.5429
complementarity_only,peg_insertion,nominal_contact,combined_stress,0,84,0.5238,0.4969,0.4823,0.2631,0.0458,0.0947,0.0549,0.2517,0.4916
complementarity_only,peg_insertion,nominal_contact,combined_stress,1,84,0.4286,0.5123,0.4928,0.2568,0.0411,0.0975,0.0577,0.2517,0.5146
complementarity_only,peg_insertion,nominal_contact,combined_stress,2,84,0.5595,0.5043,0.4929,0.2602,0.043,0.0951,0.0585,0.2517,0.486
complementarity_only,peg_insertion,nominal_contact,combined_stress,3,84,0.5952,0.5055,0.4938,0.2595,0.0468,0.0939,0.0605,0.2517,0.5027
complementarity_only,peg_insertion,nominal_contact,combined_stress,4,84,0.4405,0.5145,0.4964,0.2551,0.0411,0.0899,0.0527,0.2517,0.4944
complementarity_only,peg_insertion,nominal_contact,combined_stress,5,84,0.5952,0.5109,0.4938,0.2687,0.0354,0.0873,0.0484,0.2517,0.5086
complementarity_only,peg_insertion,nominal_contact,combined_stress,6,84,0.5119,0.5063,0.4907,0.272,0.0435,0.0967,0.0511,0.2517,0.5036
complementarity_only,peg_insertion,impact_onset,combined_stress,0,84,0.4762,0.4564,0.5034,0.318,0.1075,0.1244,0.056,0.2659,0.4909
complementarity_only,peg_insertion,impact_onset,combined_stress,1,84,0.4286,0.4489,0.4911,0.3084,0.1028,0.1269,0.0535,0.2659,0.4915
complementarity_only,peg_insertion,impact_onset,combined_stress,2,84,0.4881,0.4538,0.4861,0.2969,0.0979,0.1189,0.0643,0.2659,0.4958
complementarity_only,peg_insertion,impact_onset,combined_stress,3,84,0.4762,0.4409,0.4932,0.3077,0.1009,0.1198,0.0513,0.2659,0.4876
complementarity_only,peg_insertion,impact_onset,combined_stress,4,84,0.5,0.4496,0.4861,0.3091,0.1,0.1303,0.051,0.2659,0.5042
complementarity_only,peg_insertion,impact_onset,combined_stress,5,84,0.5357,0.4631,0.4963,0.3102,0.1088,0.1257,0.0557,0.2659,0.4842
complementarity_only,peg_insertion,impact_onset,combined_stress,6,84,0.4286,0.4522,0.5035,0.3023,0.1026,0.1271,0.0562,0.2659,0.4949
complementarity_only,peg_insertion,stick_slip_transition,combined_stress,0,84,0.5238,0.4522,0.4881,0.3008,0.0745,0.1243,0.0912,0.2646,0.4944
complementarity_only,peg_insertion,stick_slip_transition,combined_stress,1,84,0.5,0.461,0.5072,0.3179,0.0787,0.1094,0.0887,0.2646,0.51
complementarity_only,peg_insertion,stick_slip_transition,combined_stress,2,84,0.4524,0.4383,0.4981,0.3025,0.0726,0.1213,0.0844,0.2646,0.4882
complementarity_only,peg_insertion,stick_slip_transition,combined_stress,3,84,0.4762,0.4555,0.5199,0.2995,0.0744,0.1141,0.0867,0.2646,0.4945
complementarity_only,peg_insertion,stick_slip_transition,combined_stress,4,84,0.4286,0.4563,0.4894,0.296,0.0784,0.1151,0.0905,0.2646,0.5083
complementarity_only,peg_insertion,stick_slip_transition,combined_stress,5,84,0.5357,0.4606,0.5024,0.2907,0.0771,0.1121,0.0906,0.2646,0.4906
complementarity_only,peg_insertion,stick_slip_transition,combined_stress,6,84,0.4762,0.4554,0.4999,0.3008,0.0759,0.1159,0.0828,0.2646,0.494
complementarity_only,peg_insertion,unilateral_lift_off,combined_stress,0,84,0.4524,0.4666,0.4803,0.2835,0.0739,0.1044,0.06,0.2618,0.4943
complementarity_only,peg_insertion,unilateral_lift_off,combined_stress,1,84,0.381,0.4693,0.4989,0.2868,0.0764,0.1087,0.0645,0.2618,0.5028
complementarity_only,peg_insertion,unilateral_lift_off,combined_stress,2,84,0.4762,0.4707,0.4889,0.2806,0.0722,0.1049,0.0762,0.2618,0.4902
complementarity_only,peg_insertion,unilateral_lift_off,combined_stress,3,84,0.5,0.4904,0.4921,0.2912,0.0727,0.1062,0.0617,0.2618,0.4847
complementarity_only,peg_insertion,unilateral_lift_off,combined_stress,4,84,0.5595,0.4679,0.4839,0.2915,0.076,0.1073,0.0602,0.2618,0.4903
complementarity_only,peg_insertion,unilateral_lift_off,combined_stress,5,84,0.5476,0.4651,0.4821,0.2928,0.0702,0.0994,0.0771,0.2618,0.5002
complementarity_only,peg_insertion,unilateral_lift_off,combined_stress,6,84,0.4643,0.4721,0.4712,0.2917,0.0705,0.1058,0.0664,0.2618,0.4928
complementarity_only,peg_insertion,contact_jamming,combined_stress,0,84,0.5,0.427,0.5045,0.294,0.083,0.1434,0.0654,0.2673,0.509
complementarity_only,peg_insertion,contact_jamming,combined_stress,1,84,0.4524,0.4385,0.4887,0.2916,0.0772,0.1542,0.0748,0.2673,0.4996
complementarity_only,peg_insertion,contact_jamming,combined_stress,2,84,0.5,0.4415,0.4791,0.289,0.0825,0.1529,0.0679,0.2673,0.4857
complementarity_only,peg_insertion,contact_jamming,combined_stress,3,84,0.4286,0.4287,0.498,0.2884,0.0757,0.1515,0.0654,0.2673,0.486
complementarity_only,peg_insertion,contact_jamming,combined_stress,4,84,0.4524,0.4295,0.4969,0.2867,0.0759,0.1486,0.0702,0.2673,0.4975
complementarity_only,peg_insertion,contact_jamming,combined_stress,5,84,0.4286,0.4288,0.5077,0.3011,0.0863,0.1402,0.0701,0.2673,0.4935
complementarity_only,peg_insertion,contact_jamming,combined_stress,6,84,0.4286,0.4238,0.4929,0.2848,0.0831,0.1475,0.0676,0.2673,0.4871
complementarity_only,peg_insertion,release_snap,combined_stress,0,84,0.4167,0.4521,0.4947,0.3124,0.0995,0.1207,0.0659,0.2669,0.4943
complementarity_only,peg_insertion,release_snap,combined_stress,1,84,0.4286,0.4441,0.4951,0.3191,0.0998,0.1126,0.0728,0.2669,0.4803
complementarity_only,peg_insertion,release_snap,combined_stress,2,84,0.4881,0.4417,0.5054,0.3139,0.0942,0.1163,0.0782,0.2669,0.508
complementarity_only,peg_insertion,release_snap,combined_stress,3,84,0.5,0.4589,0.4998,0.316,0.0956,0.1187,0.0626,0.2669,0.5041
complementarity_only,peg_insertion,release_snap,combined_stress,4,84,0.4167,0.4299,0.4838,0.3036,0.1031,0.1067,0.0711,0.2669,0.4894
complementarity_only,peg_insertion,release_snap,combined_stress,5,84,0.4881,0.4427,0.4957,0.3005,0.0963,0.1154,0.0692,0.2669,0.4986
complementarity_only,peg_insertion,release_snap,combined_stress,6,84,0.4762,0.4374,0.4995,0.3062,0.0993,0.1202,0.0611,0.2669,0.4942
complementarity_only,peg_insertion,combined_contact_shock,combined_stress,0,84,0.3333,0.3955,0.4768,0.3285,0.1089,0.1466,0.0901,0.2692,0.4815
complementarity_only,peg_insertion,combined_contact_shock,combined_stress,1,84,0.3452,0.404,0.5008,0.3302,0.1015,0.1542,0.0889,0.2692,0.4996
complementarity_only,peg_insertion,combined_contact_shock,combined_stress,2,84,0.2619,0.3961,0.4908,0.3349,0.1027,0.1584,0.0854,0.2692,0.5075
complementarity_only,peg_insertion,combined_contact_shock,combined_stress,3,84,0.3214,0.3966,0.496,0.3264,0.109,0.1599,0.0853,0.2692,0.5017
complementarity_only,peg_insertion,combined_contact_shock,combined_stress,4,84,0.4881,0.4057,0.4831,0.3375,0.0994,0.1452,0.0848,0.2692,0.5165
complementarity_only,peg_insertion,combined_contact_shock,combined_stress,5,84,0.4762,0.4029,0.4859,0.3237,0.1076,0.1613,0.0839,0.2692,0.4934
complementarity_only,peg_insertion,combined_contact_shock,combined_stress,6,84,0.3214,0.4175,0.494,0.3242,0.1047,0.1481,0.0831,0.2692,0.5005
complementarity_only,drawer_opening,nominal_contact,combined_stress,0,84,0.5476,0.5404,0.4862,0.2657,0.038,0.086,0.07,0.2517,0.4979
complementarity_only,drawer_opening,nominal_contact,combined_stress,1,84,0.5595,0.5189,0.5056,0.2468,0.0406,0.0956,0.0491,0.2517,0.4904
complementarity_only,drawer_opening,nominal_contact,combined_stress,2,84,0.4643,0.5317,0.4726,0.2527,0.0399,0.0947,0.0697,0.2517,0.4971
complementarity_only,drawer_opening,nominal_contact,combined_stress,3,84,0.4881,0.5202,0.4923,0.2561,0.0398,0.089,0.0563,0.2517,0.4998
complementarity_only,drawer_opening,nominal_contact,combined_stress,4,84,0.4167,0.5244,0.5,0.26,0.0367,0.083,0.0626,0.2517,0.5105
complementarity_only,drawer_opening,nominal_contact,combined_stress,5,84,0.5476,0.5263,0.5042,0.254,0.0416,0.0936,0.0593,0.2517,0.4971
complementarity_only,drawer_opening,nominal_contact,combined_stress,6,84,0.4524,0.5191,0.492,0.2607,0.0421,0.0803,0.0543,0.2517,0.4922
complementarity_only,drawer_opening,impact_onset,combined_stress,0,84,0.381,0.4758,0.4823,0.2908,0.0922,0.1093,0.0619,0.2659,0.4781
complementarity_only,drawer_opening,impact_onset,combined_stress,1,84,0.4762,0.4636,0.5097,0.3034,0.092,0.1153,0.0621,0.2659,0.4915
complementarity_only,drawer_opening,impact_onset,combined_stress,2,84,0.4881,0.48,0.4774,0.2892,0.0855,0.1019,0.0653,0.2659,0.501
complementarity_only,drawer_opening,impact_onset,combined_stress,3,84,0.4167,0.466,0.5043,0.3023,0.0897,0.1109,0.0568,0.2659,0.4973
complementarity_only,drawer_opening,impact_onset,combined_stress,4,84,0.5714,0.4779,0.4955,0.2961,0.0851,0.1125,0.0691,0.2659,0.5016
complementarity_only,drawer_opening,impact_onset,combined_stress,5,84,0.4762,0.4759,0.5025,0.2762,0.0959,0.1009,0.0645,0.2659,0.4802
complementarity_only,drawer_opening,impact_onset,combined_stress,6,84,0.5238,0.4694,0.4937,0.2956,0.0855,0.1187,0.0654,0.2659,0.4925
complementarity_only,drawer_opening,stick_slip_transition,combined_stress,0,84,0.4643,0.4751,0.4909,0.2985,0.0685,0.1038,0.0998,0.2646,0.4893
complementarity_only,drawer_opening,stick_slip_transition,combined_stress,1,84,0.5,0.4736,0.4782,0.2992,0.069,0.1016,0.0997,0.2646,0.5082
complementarity_only,drawer_opening,stick_slip_transition,combined_stress,2,84,0.4048,0.4804,0.5023,0.2997,0.068,0.1069,0.109,0.2646,0.499
complementarity_only,drawer_opening,stick_slip_transition,combined_stress,3,84,0.4405,0.4717,0.485,0.2975,0.0642,0.1114,0.0973,0.2646,0.4929
complementarity_only,drawer_opening,stick_slip_transition,combined_stress,4,84,0.4762,0.4635,0.5093,0.3131,0.0677,0.1061,0.1021,0.2646,0.4992
complementarity_only,drawer_opening,stick_slip_transition,combined_stress,5,84,0.381,0.4798,0.4877,0.301,0.0632,0.1064,0.0951,0.2646,0.5005
complementarity_only,drawer_opening,stick_slip_transition,combined_stress,6,84,0.4048,0.4801,0.4826,0.3026,0.0673,0.1071,0.0941,0.2646,0.5099
complementarity_only,drawer_opening,unilateral_lift_off,combined_stress,0,84,0.5,0.4822,0.4886,0.2778,0.0611,0.1022,0.0788,0.2618,0.5027
complementarity_only,drawer_opening,unilateral_lift_off,combined_stress,1,84,0.4643,0.4783,0.4955,0.2809,0.0709,0.0954,0.0753,0.2618,0.5022
complementarity_only,drawer_opening,unilateral_lift_off,combined_stress,2,84,0.4762,0.4898,0.4939,0.2777,0.0703,0.0973,0.0721,0.2618,0.4931
complementarity_only,drawer_opening,unilateral_lift_off,combined_stress,3,84,0.4762,0.4996,0.4985,0.2748,0.0736,0.0887,0.0676,0.2618,0.495
complementarity_only,drawer_opening,unilateral_lift_off,combined_stress,4,84,0.4524,0.4901,0.51,0.2807,0.0718,0.093,0.0638,0.2618,0.4844
complementarity_only,drawer_opening,unilateral_lift_off,combined_stress,5,84,0.4405,0.4944,0.5134,0.2773,0.0669,0.0991,0.0761,0.2618,0.482
complementarity_only,drawer_opening,unilateral_lift_off,combined_stress,6,84,0.4881,0.483,0.5018,0.2853,0.0756,0.0967,0.0733,0.2618,0.4875
complementarity_only,drawer_opening,contact_jamming,combined_stress,0,84,0.5714,0.4627,0.4912,0.2852,0.0782,0.1306,0.073,0.2673,0.4944
complementarity_only,drawer_opening,contact_jamming,combined_stress,1,84,0.381,0.4544,0.5042,0.2773,0.0677,0.1223,0.0699,0.2673,0.4955
complementarity_only,drawer_opening,contact_jamming,combined_stress,2,84,0.5476,0.4622,0.4956,0.2789,0.0844,0.1383,0.0833,0.2673,0.497
complementarity_only,drawer_opening,contact_jamming,combined_stress,3,84,0.4524,0.4605,0.4898,0.2791,0.0755,0.1378,0.0759,0.2673,0.5054
complementarity_only,drawer_opening,contact_jamming,combined_stress,4,84,0.5357,0.4508,0.4919,0.2716,0.0807,0.139,0.0646,0.2673,0.4981
complementarity_only,drawer_opening,contact_jamming,combined_stress,5,84,0.3571,0.4526,0.4954,0.2847,0.0815,0.1398,0.0757,0.2673,0.4895
complementarity_only,drawer_opening,contact_jamming,combined_stress,6,84,0.5,0.4631,0.4971,0.2738,0.0785,0.1359,0.07,0.2673,0.4893
complementarity_only,drawer_opening,release_snap,combined_stress,0,84,0.4881,0.4821,0.4833,0.3027,0.0832,0.1006,0.0799,0.2669,0.4998
complementarity_only,drawer_opening,release_snap,combined_stress,1,84,0.4048,0.464,0.4897,0.2882,0.0934,0.1005,0.0664,0.2669,0.502
complementarity_only,drawer_opening,release_snap,combined_stress,2,84,0.5476,0.4645,0.5036,0.2914,0.0902,0.1071,0.0765,0.2669,0.491
complementarity_only,drawer_opening,release_snap,combined_stress,3,84,0.5238,0.4694,0.5006,0.29,0.0862,0.1144,0.0789,0.2669,0.5016
complementarity_only,drawer_opening,release_snap,combined_stress,4,84,0.5357,0.4754,0.487,0.2867,0.0868,0.1038,0.0722,0.2669,0.4982
complementarity_only,drawer_opening,release_snap,combined_stress,5,84,0.4286,0.4715,0.4943,0.3054,0.0893,0.1092,0.0713,0.2669,0.4925
complementarity_only,drawer_opening,release_snap,combined_stress,6,84,0.4405,0.4671,0.4883,0.2802,0.0899,0.1134,0.0671,0.2669,0.4956
complementarity_only,drawer_opening,combined_contact_shock,combined_stress,0,84,0.4048,0.4355,0.4975,0.3258,0.0946,0.1333,0.0951,0.2692,0.4878
complementarity_only,drawer_opening,combined_contact_shock,combined_stress,1,84,0.4405,0.4222,0.4912,0.3297,0.0953,0.1415,0.0959,0.2692,0.4853
complementarity_only,drawer_opening,combined_contact_shock,combined_stress,2,84,0.4167,0.4202,0.5059,0.3133,0.0977,0.135,0.1018,0.2692,0.4923
complementarity_only,drawer_opening,combined_contact_shock,combined_stress,3,84,0.5119,0.4398,0.4843,0.3203,0.0912,0.1318,0.0914,0.2692,0.5137
complementarity_only,drawer_opening,combined_contact_shock,combined_stress,4,84,0.5119,0.4198,0.5022,0.3095,0.1009,0.136,0.0997,0.2692,0.4962
complementarity_only,drawer_opening,combined_contact_shock,combined_stress,5,84,0.4524,0.434,0.5037,0.3154,0.093,0.1327,0.0966,0.2692,0.5041
complementarity_only,drawer_opening,combined_contact_shock,combined_stress,6,84,0.3333,0.4277,0.4936,0.3257,0.0933,0.1366,0.1007,0.2692,0.5006
complementarity_only,cable_routing,nominal_contact,combined_stress,0,84,0.4643,0.4935,0.4943,0.254,0.0398,0.0946,0.0516,0.2517,0.4762
complementarity_only,cable_routing,nominal_contact,combined_stress,1,84,0.4405,0.5056,0.5023,0.2612,0.0338,0.0863,0.0606,0.2517,0.4962
complementarity_only,cable_routing,nominal_contact,combined_stress,2,84,0.5714,0.5019,0.491,0.2676,0.035,0.0872,0.0632,0.2517,0.4925
complementarity_only,cable_routing,nominal_contact,combined_stress,3,84,0.5357,0.5032,0.5021,0.2536,0.0348,0.0993,0.0547,0.2517,0.4928
complementarity_only,cable_routing,nominal_contact,combined_stress,4,84,0.4286,0.4919,0.5098,0.2538,0.0405,0.0882,0.0655,0.2517,0.4803
complementarity_only,cable_routing,nominal_contact,combined_stress,5,84,0.619,0.5033,0.4946,0.2656,0.0377,0.0896,0.0621,0.2517,0.4781
complementarity_only,cable_routing,nominal_contact,combined_stress,6,84,0.4286,0.5035,0.5071,0.2525,0.0411,0.088,0.0679,0.2517,0.4937
complementarity_only,cable_routing,impact_onset,combined_stress,0,84,0.5119,0.461,0.5012,0.3009,0.0781,0.1156,0.0624,0.2659,0.5
complementarity_only,cable_routing,impact_onset,combined_stress,1,84,0.4643,0.4479,0.4873,0.3008,0.0822,0.1248,0.0666,0.2659,0.4984
complementarity_only,cable_routing,impact_onset,combined_stress,2,84,0.5,0.4566,0.4936,0.2846,0.085,0.1093,0.0597,0.2659,0.4976
complementarity_only,cable_routing,impact_onset,combined_stress,3,84,0.3929,0.457,0.4899,0.2944,0.0842,0.1181,0.0625,0.2659,0.5077
complementarity_only,cable_routing,impact_onset,combined_stress,4,84,0.4167,0.4641,0.4945,0.2966,0.0767,0.1227,0.0622,0.2659,0.488
complementarity_only,cable_routing,impact_onset,combined_stress,5,84,0.4524,0.4729,0.4964,0.2863,0.0782,0.1103,0.0623,0.2659,0.4893
complementarity_only,cable_routing,impact_onset,combined_stress,6,84,0.3571,0.4618,0.4931,0.2943,0.0849,0.1188,0.0564,0.2659,0.4983
complementarity_only,cable_routing,stick_slip_transition,combined_stress,0,84,0.4286,0.4675,0.4944,0.3076,0.0605,0.1082,0.1062,0.2646,0.4849
complementarity_only,cable_routing,stick_slip_transition,combined_stress,1,84,0.4762,0.4549,0.4834,0.3175,0.0627,0.103,0.1073,0.2646,0.507
complementarity_only,cable_routing,stick_slip_transition,combined_stress,2,84,0.4048,0.4456,0.4959,0.3015,0.0647,0.1063,0.0983,0.2646,0.5004
complementarity_only,cable_routing,stick_slip_transition,combined_stress,3,84,0.4286,0.4446,0.4852,0.3084,0.0734,0.1134,0.1034,0.2646,0.5026
complementarity_only,cable_routing,stick_slip_transition,combined_stress,4,84,0.4881,0.435,0.4882,0.3139,0.0754,0.103,0.106,0.2646,0.4913
complementarity_only,cable_routing,stick_slip_transition,combined_stress,5,84,0.4405,0.4513,0.4942,0.2969,0.0645,0.0921,0.1044,0.2646,0.4988
complementarity_only,cable_routing,stick_slip_transition,combined_stress,6,84,0.4286,0.4442,0.503,0.3165,0.0619,0.1057,0.1142,0.2646,0.5012
complementarity_only,cable_routing,unilateral_lift_off,combined_stress,0,84,0.4643,0.4634,0.4719,0.2819,0.0608,0.1022,0.0739,0.2618,0.5055
complementarity_only,cable_routing,unilateral_lift_off,combined_stress,1,84,0.4762,0.4775,0.4983,0.2756,0.068,0.095,0.0814,0.2618,0.5028
complementarity_only,cable_routing,unilateral_lift_off,combined_stress,2,84,0.3333,0.4752,0.4969,0.2732,0.0607,0.0926,0.0748,0.2618,0.4955
complementarity_only,cable_routing,unilateral_lift_off,combined_stress,3,84,0.4286,0.4803,0.4993,0.2823,0.0622,0.1075,0.0749,0.2618,0.4903
complementarity_only,cable_routing,unilateral_lift_off,combined_stress,4,84,0.5,0.4667,0.5147,0.2843,0.0634,0.1112,0.0734,0.2618,0.5052
complementarity_only,cable_routing,unilateral_lift_off,combined_stress,5,84,0.5238,0.4803,0.494,0.2777,0.0687,0.0959,0.0764,0.2618,0.4999
complementarity_only,cable_routing,unilateral_lift_off,combined_stress,6,84,0.3571,0.4603,0.5003,0.2806,0.0631,0.0939,0.0718,0.2618,0.487
complementarity_only,cable_routing,contact_jamming,combined_stress,0,84,0.4762,0.4303,0.5019,0.2992,0.0789,0.1376,0.0781,0.2673,0.49
complementarity_only,cable_routing,contact_jamming,combined_stress,1,84,0.381,0.4364,0.4953,0.3009,0.0695,0.1386,0.0691,0.2673,0.4778
complementarity_only,cable_routing,contact_jamming,combined_stress,2,84,0.4881,0.4416,0.4954,0.2926,0.0739,0.1351,0.0786,0.2673,0.495
complementarity_only,cable_routing,contact_jamming,combined_stress,3,84,0.4762,0.4379,0.4899,0.2926,0.0719,0.1227,0.082,0.2673,0.4974
complementarity_only,cable_routing,contact_jamming,combined_stress,4,84,0.4762,0.4288,0.491,0.2942,0.07,0.1333,0.0712,0.2673,0.4963
complementarity_only,cable_routing,contact_jamming,combined_stress,5,84,0.3929,0.4431,0.5027,0.3047,0.0689,0.1443,0.0719,0.2673,0.4878
complementarity_only,cable_routing,contact_jamming,combined_stress,6,84,0.3571,0.4374,0.5005,0.2929,0.0756,0.1377,0.0712,0.2673,0.4908
complementarity_only,cable_routing,release_snap,combined_stress,0,84,0.4048,0.4499,0.473,0.2992,0.0793,0.1114,0.0761,0.2669,0.4932
complementarity_only,cable_routing,release_snap,combined_stress,1,84,0.4167,0.4594,0.4857,0.3005,0.08,0.1055,0.075,0.2669,0.4873
complementarity_only,cable_routing,release_snap,combined_stress,2,84,0.4286,0.4546,0.4956,0.3021,0.0735,0.1015,0.0711,0.2669,0.4652
complementarity_only,cable_routing,release_snap,combined_stress,3,84,0.5,0.4485,0.4817,0.3011,0.0796,0.1172,0.0849,0.2669,0.4952
complementarity_only,cable_routing,release_snap,combined_stress,4,84,0.5,0.4541,0.4931,0.2903,0.0763,0.1118,0.0814,0.2669,0.5008
complementarity_only,cable_routing,release_snap,combined_stress,5,84,0.5,0.4544,0.4773,0.3059,0.0801,0.1058,0.0766,0.2669,0.4911
complementarity_only,cable_routing,release_snap,combined_stress,6,84,0.5357,0.4661,0.4982,0.3016,0.0881,0.1112,0.0776,0.2669,0.4977
complementarity_only,cable_routing,combined_contact_shock,combined_stress,0,84,0.369,0.4232,0.4757,0.3269,0.0795,0.1357,0.0936,0.2692,0.5004
