method,task,regime,split,groups,mean_success,ci95_success,mean_utility,ci95_utility,mean_contact_mode_f1,ci95_contact_mode_f1,mean_boundary_error,ci95_boundary_error,mean_complementarity_residual,ci95_complementarity_residual,mean_impulse_violation,ci95_impulse_violation,mean_unsafe_impulse,ci95_unsafe_impulse,mean_jam_rate,ci95_jam_rate,mean_slip_overshoot,ci95_slip_overshoot,mean_mode_switch_latency,ci95_mode_switch_latency,mean_recovery_success,ci95_recovery_success,mean_energy_spike,ci95_energy_spike,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_fixed_risk_coverage,ci95_fixed_risk_coverage,mean_regret_to_oracle,ci95_regret_to_oracle
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,impact_onset,seen_contact_shift,10,0.65,0.113683,0.706503,0.11321,0.532154,0.003272,0.198121,0.003152,0.049736,0.002894,0.049644,0.002301,0.022728,0.002905,0.029784,0.001664,0.022287,0.00205,0.042464,0.001427,0.552244,0.007265,0.037111,0.002954,0.037084,0.003564,0.170084,0.002392,0.622564,0.000748,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,impact_onset,unseen_geometry,10,0.566667,0.139446,0.613418,0.132841,0.521893,0.005598,0.199724,0.00202,0.052086,0.003509,0.054386,0.002486,0.025756,0.002986,0.031873,0.002748,0.025174,0.001355,0.046677,0.002444,0.535126,0.005574,0.040623,0.00306,0.042468,0.001493,0.174573,0.001378,0.609443,0.000522,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,impact_onset,unseen_friction,10,0.583333,0.100391,0.633187,0.100204,0.514564,0.003471,0.198667,0.002024,0.056223,0.002632,0.053868,0.001951,0.023498,0.00202,0.030991,0.003209,0.038037,0.003133,0.044681,0.001835,0.52953,0.004513,0.04143,0.001844,0.044519,0.002338,0.177761,0.002016,0.602105,0.000704,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,impact_onset,unseen_compliance,10,0.566667,0.147704,0.610146,0.142083,0.511472,0.005233,0.202325,0.004157,0.058009,0.00236,0.055766,0.002729,0.027243,0.002343,0.032156,0.001869,0.02885,0.001959,0.045227,0.002991,0.524298,0.003576,0.042712,0.002158,0.045105,0.003443,0.178536,0.002152,0.597048,0.000516,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,impact_onset,actuator_latency,10,0.65,0.157419,0.693347,0.15294,0.514848,0.00559,0.206228,0.001745,0.055371,0.00176,0.055946,0.003107,0.027779,0.002404,0.032912,0.002586,0.028389,0.00143,0.05222,0.003413,0.528286,0.004936,0.043124,0.002179,0.044881,0.003041,0.178866,0.001377,0.597168,0.000443,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,impact_onset,sensor_dropout,10,0.716667,0.129298,0.752478,0.121186,0.486149,0.00456,0.200733,0.00363,0.05705,0.002202,0.056543,0.00175,0.026965,0.002163,0.031364,0.002486,0.03026,0.002507,0.051923,0.002285,0.506509,0.00423,0.041869,0.002541,0.047654,0.002132,0.179739,0.001612,0.594389,0.000559,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,impact_onset,heldout_mixed_non_smooth_stress,10,0.65,0.123674,0.690807,0.123802,0.49763,0.003981,0.211167,0.003485,0.061601,0.001777,0.062811,0.002592,0.030992,0.002707,0.0347,0.002031,0.041151,0.003016,0.051103,0.003411,0.497875,0.005396,0.046502,0.001642,0.050641,0.001299,0.187014,0.001612,0.577662,0.000608,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,stick_slip_transition,nominal,10,0.616667,0.085045,0.683244,0.085242,0.547941,0.005538,0.182312,0.002676,0.03537,0.002071,0.036208,0.00136,0.013383,0.001764,0.025949,0.002491,0.025605,0.002419,0.035919,0.003338,0.575845,0.005981,0.028205,0.001753,0.02875,0.001441,0.160338,0.002802,0.6479,0.000617,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,stick_slip_transition,seen_contact_shift,10,0.716667,0.119778,0.768969,0.114529,0.530422,0.003346,0.190532,0.002911,0.040857,0.002466,0.042359,0.002396,0.018885,0.002545,0.026187,0.001959,0.036654,0.003035,0.040074,0.003211,0.550542,0.004991,0.035756,0.001827,0.03813,0.001861,0.170329,0.001162,0.622249,0.000492,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,stick_slip_transition,unseen_geometry,10,0.633333,0.117277,0.687505,0.117094,0.523248,0.005046,0.194301,0.00177,0.046098,0.002638,0.044873,0.002357,0.019594,0.001878,0.032533,0.002235,0.037743,0.002254,0.041902,0.002529,0.535573,0.004061,0.037346,0.002182,0.04069,0.001991,0.174536,0.001186,0.609323,0.000516,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,stick_slip_transition,unseen_friction,10,0.616667,0.098,0.668248,0.098105,0.51563,0.00581,0.193234,0.002497,0.04441,0.002204,0.042353,0.001967,0.020819,0.001977,0.032383,0.002391,0.057269,0.003056,0.042846,0.002968,0.527782,0.003969,0.040314,0.002314,0.042844,0.002193,0.17535,0.002458,0.600724,0.000415,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,stick_slip_transition,unseen_compliance,10,0.766667,0.111045,0.806317,0.102585,0.508621,0.00315,0.197092,0.002798,0.043915,0.003029,0.048524,0.003151,0.022419,0.001876,0.03518,0.001898,0.043043,0.00196,0.045452,0.002392,0.522555,0.004665,0.040873,0.00156,0.045531,0.004348,0.179694,0.002222,0.596229,0.000422,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,stick_slip_transition,actuator_latency,10,0.516667,0.149697,0.56192,0.142936,0.516872,0.003834,0.199982,0.001666,0.042946,0.003066,0.045061,0.002632,0.023905,0.00284,0.031901,0.001745,0.043246,0.002932,0.04751,0.002086,0.524676,0.003628,0.040715,0.002424,0.048945,0.00146,0.179955,0.001584,0.596445,0.00052,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,stick_slip_transition,sensor_dropout,10,0.666667,0.16869,0.713325,0.168973,0.487548,0.002301,0.198093,0.003195,0.045203,0.001473,0.044807,0.001909,0.022613,0.002296,0.032959,0.001655,0.044689,0.002211,0.049369,0.003108,0.501213,0.004311,0.039031,0.002008,0.047966,0.002738,0.180365,0.001836,0.59341,0.000417,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,stick_slip_transition,heldout_mixed_non_smooth_stress,10,0.55,0.129298,0.594136,0.12888,0.497245,0.004929,0.197932,0.00298,0.049706,0.003916,0.048995,0.002083,0.024632,0.002261,0.038238,0.002377,0.057184,0.002021,0.047616,0.002636,0.502706,0.004417,0.044082,0.002207,0.054097,0.001778,0.184062,0.001791,0.577269,0.000452,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,unilateral_lift_off,nominal,10,0.683333,0.123674,0.74338,0.116725,0.546826,0.005189,0.186371,0.002561,0.034309,0.001712,0.040283,0.002953,0.012806,0.00212,0.023178,0.001818,0.017493,0.002906,0.040983,0.002992,0.577199,0.003993,0.028236,0.003536,0.02576,0.001557,0.159648,0.001569,0.648994,0.000442,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,unilateral_lift_off,seen_contact_shift,10,0.75,0.111578,0.79703,0.100641,0.530129,0.003036,0.188131,0.004351,0.041467,0.002406,0.046799,0.002386,0.016742,0.002817,0.028495,0.001678,0.02412,0.002692,0.041753,0.002645,0.548227,0.004716,0.033833,0.00199,0.036796,0.002222,0.1694,0.001548,0.623203,0.000409,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,unilateral_lift_off,unseen_geometry,10,0.766667,0.111045,0.81082,0.101893,0.522695,0.00653,0.197015,0.003998,0.044212,0.001936,0.048788,0.00377,0.018469,0.002196,0.030138,0.002579,0.024496,0.001168,0.043658,0.002522,0.541933,0.006239,0.037225,0.00218,0.037664,0.001939,0.174575,0.002083,0.611172,0.000647,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,unilateral_lift_off,unseen_friction,10,0.716667,0.119778,0.764185,0.115151,0.513103,0.004025,0.193866,0.00389,0.040437,0.001895,0.04833,0.002411,0.019017,0.002356,0.031212,0.002153,0.039416,0.002505,0.044958,0.00116,0.529609,0.005558,0.035481,0.003113,0.042812,0.002856,0.175207,0.001574,0.60265,0.000573,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,unilateral_lift_off,unseen_compliance,10,0.616667,0.138165,0.662625,0.132366,0.515005,0.004717,0.198506,0.003281,0.044582,0.002191,0.052423,0.002928,0.022675,0.002564,0.031181,0.002035,0.029229,0.001716,0.045343,0.002469,0.526932,0.005979,0.037318,0.002881,0.04683,0.00167,0.18011,0.001841,0.597958,0.000424,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,unilateral_lift_off,actuator_latency,10,0.666667,0.097393,0.717817,0.097107,0.514188,0.003428,0.197939,0.002015,0.04438,0.002721,0.051644,0.001632,0.024955,0.001831,0.02837,0.002213,0.030879,0.001445,0.050818,0.002485,0.530669,0.005068,0.037826,0.002502,0.046,0.002146,0.178445,0.00246,0.59799,0.000465,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,unilateral_lift_off,sensor_dropout,10,0.7,0.106689,0.737795,0.095597,0.490723,0.003892,0.198257,0.003214,0.042622,0.002131,0.051659,0.001943,0.021669,0.001769,0.030564,0.002836,0.032755,0.003057,0.051226,0.00348,0.496793,0.004224,0.038819,0.002153,0.045598,0.001955,0.179739,0.001116,0.59448,0.000435,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,unilateral_lift_off,heldout_mixed_non_smooth_stress,10,0.633333,0.144457,0.673611,0.140144,0.495652,0.005047,0.201855,0.003462,0.048301,0.002285,0.054542,0.003007,0.023336,0.001787,0.032613,0.002277,0.042849,0.00283,0.052151,0.002048,0.504091,0.007201,0.04038,0.002237,0.054295,0.002803,0.184836,0.001877,0.579256,0.00077,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,contact_jamming,nominal,10,0.6,0.099798,0.665133,0.099568,0.550696,0.002285,0.190399,0.00286,0.037464,0.00357,0.038935,0.003018,0.016994,0.00246,0.02962,0.002188,0.020609,0.002764,0.036527,0.003169,0.575404,0.004399,0.032309,0.001936,0.025811,0.002389,0.161592,0.001873,0.647365,0.000455,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,contact_jamming,seen_contact_shift,10,0.666667,0.068867,0.72354,0.069146,0.528672,0.003612,0.194534,0.002905,0.041536,0.002107,0.046005,0.002424,0.020766,0.00302,0.03731,0.002218,0.025585,0.002499,0.040182,0.002763,0.548629,0.004033,0.038478,0.003058,0.037011,0.002313,0.169302,0.001118,0.621625,0.000449,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,contact_jamming,unseen_geometry,10,0.583333,0.087789,0.636792,0.087844,0.521716,0.00484,0.192363,0.002942,0.045105,0.001682,0.04968,0.002343,0.024104,0.002412,0.038591,0.002448,0.029553,0.002268,0.04173,0.002786,0.53848,0.004531,0.040707,0.002947,0.041651,0.002754,0.175138,0.001391,0.60887,0.000387,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,contact_jamming,unseen_friction,10,0.65,0.123674,0.696172,0.117901,0.514912,0.005931,0.193852,0.002985,0.044701,0.00249,0.048983,0.003134,0.023079,0.002687,0.038634,0.003287,0.040939,0.00206,0.041722,0.002117,0.530879,0.005596,0.045351,0.002785,0.042834,0.001552,0.176312,0.001472,0.601252,0.000734,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,contact_jamming,unseen_compliance,10,0.633333,0.081485,0.682144,0.081074,0.510676,0.005502,0.203172,0.002885,0.045581,0.002986,0.050187,0.002824,0.02641,0.001401,0.04299,0.002746,0.031946,0.001657,0.043921,0.00391,0.525719,0.004638,0.044681,0.002316,0.047598,0.00325,0.179146,0.001843,0.595927,0.000449,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,contact_jamming,actuator_latency,10,0.616667,0.119778,0.665688,0.119748,0.508067,0.003577,0.198077,0.003513,0.047012,0.002677,0.049807,0.001792,0.025494,0.002846,0.040924,0.001825,0.033738,0.002167,0.046845,0.002212,0.52803,0.004089,0.045866,0.001749,0.047579,0.002338,0.17951,0.001398,0.596266,0.000472,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,contact_jamming,sensor_dropout,10,0.6,0.111045,0.641051,0.104263,0.491049,0.004406,0.198436,0.002272,0.047183,0.001785,0.050737,0.003276,0.028226,0.002093,0.040366,0.002389,0.034105,0.003271,0.050119,0.002196,0.501233,0.005584,0.045502,0.003484,0.047518,0.002839,0.178077,0.001933,0.592675,0.000547,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,contact_jamming,heldout_mixed_non_smooth_stress,10,0.616667,0.138165,0.654455,0.133405,0.496355,0.004303,0.203465,0.00326,0.052241,0.003425,0.055705,0.001912,0.02913,0.001725,0.046492,0.002191,0.046277,0.002286,0.048921,0.003177,0.502584,0.00517,0.049099,0.002305,0.054415,0.001664,0.18514,0.001244,0.576634,0.000402,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,release_snap,nominal,10,0.666667,0.14609,0.72457,0.140685,0.550553,0.00526,0.188731,0.003423,0.041523,0.00154,0.047123,0.002605,0.018489,0.001944,0.024677,0.001932,0.018705,0.001752,0.039466,0.002495,0.576902,0.003193,0.034383,0.001717,0.027388,0.001868,0.162422,0.001893,0.647877,0.00037,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,release_snap,seen_contact_shift,10,0.65,0.113683,0.706556,0.11412,0.535078,0.004464,0.194157,0.004184,0.045243,0.001561,0.052639,0.001833,0.023998,0.002183,0.028002,0.002034,0.026181,0.002783,0.043563,0.002806,0.552145,0.003535,0.040795,0.00159,0.038431,0.00174,0.170835,0.00087,0.622234,0.000505,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,release_snap,unseen_geometry,10,0.566667,0.099798,0.618069,0.099545,0.522321,0.003629,0.19833,0.004124,0.050273,0.003878,0.060829,0.00137,0.025139,0.001962,0.032245,0.002017,0.031432,0.003166,0.046053,0.002657,0.538353,0.003649,0.044215,0.002576,0.041445,0.002148,0.173522,0.001904,0.609191,0.000413,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,release_snap,unseen_friction,10,0.533333,0.160033,0.581881,0.159762,0.515556,0.003996,0.202602,0.004152,0.052406,0.002391,0.058418,0.002313,0.027391,0.00277,0.031993,0.002282,0.042472,0.002494,0.047558,0.001995,0.532051,0.00539,0.044458,0.002807,0.044853,0.002487,0.17759,0.002092,0.601217,0.000674,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,release_snap,unseen_compliance,10,0.733333,0.17009,0.765851,0.161464,0.509987,0.00519,0.206288,0.002175,0.055447,0.003456,0.062731,0.002274,0.030721,0.003059,0.033412,0.002762,0.032011,0.002981,0.047202,0.002344,0.523451,0.003859,0.048113,0.001495,0.046707,0.002468,0.177522,0.002049,0.596097,0.000434,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,release_snap,actuator_latency,10,0.633333,0.136002,0.675106,0.130749,0.512724,0.003208,0.20375,0.003189,0.05021,0.003139,0.061858,0.002899,0.033052,0.001821,0.032665,0.002567,0.032078,0.003082,0.056115,0.002258,0.523853,0.003998,0.047109,0.004061,0.047676,0.002557,0.179293,0.001879,0.595841,0.000618,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,release_snap,sensor_dropout,10,0.766667,0.111045,0.80149,0.103731,0.488249,0.005442,0.202331,0.002875,0.052753,0.002373,0.058666,0.002046,0.029535,0.002755,0.033737,0.001249,0.03344,0.002281,0.053623,0.001843,0.498364,0.005382,0.046146,0.002641,0.049912,0.002364,0.179792,0.001794,0.593023,0.000533,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,release_snap,heldout_mixed_non_smooth_stress,10,0.633333,0.094927,0.673374,0.095048,0.498116,0.00384,0.210248,0.003376,0.057179,0.002197,0.067751,0.002473,0.031658,0.002062,0.035183,0.002684,0.046434,0.001679,0.053782,0.002743,0.49974,0.005865,0.050724,0.003586,0.054278,0.001918,0.185297,0.001482,0.577203,0.000482,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,compliant_fixture_shift,nominal,10,0.6,0.130667,0.664451,0.130334,0.543077,0.005025,0.193617,0.002554,0.036088,0.002476,0.04071,0.002926,0.015014,0.001931,0.032751,0.001973,0.020639,0.002632,0.035934,0.002053,0.579541,0.005258,0.033156,0.003379,0.027513,0.003063,0.159653,0.002179,0.647594,0.000636,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,compliant_fixture_shift,seen_contact_shift,10,0.633333,0.126985,0.69015,0.127132,0.531293,0.003526,0.198326,0.002835,0.0414,0.00248,0.04577,0.002391,0.021703,0.001561,0.037828,0.00228,0.026065,0.002451,0.039505,0.002911,0.553279,0.006236,0.038649,0.001982,0.038664,0.001816,0.169969,0.000983,0.621673,0.000511,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,compliant_fixture_shift,unseen_geometry,10,0.6,0.16297,0.65225,0.163303,0.520681,0.00272,0.201164,0.003108,0.046257,0.00185,0.053038,0.002437,0.021982,0.00294,0.038519,0.003653,0.030676,0.002758,0.041167,0.001581,0.536362,0.007019,0.039783,0.002222,0.042333,0.001939,0.175465,0.001612,0.608978,0.000591,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,compliant_fixture_shift,unseen_friction,10,0.65,0.123674,0.699238,0.123702,0.517851,0.002533,0.204847,0.001981,0.046524,0.003008,0.051191,0.001068,0.022847,0.00329,0.040735,0.002716,0.045891,0.002353,0.043392,0.002074,0.527059,0.004297,0.043525,0.002259,0.04656,0.002681,0.175791,0.0012,0.600452,0.000821,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,compliant_fixture_shift,unseen_compliance,10,0.566667,0.130667,0.614244,0.130678,0.511554,0.00637,0.210745,0.002735,0.046548,0.002706,0.051762,0.001119,0.025448,0.002457,0.047145,0.003055,0.036114,0.002527,0.043789,0.002101,0.524961,0.002819,0.044686,0.001911,0.046272,0.001535,0.178204,0.001362,0.595277,0.000575,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,compliant_fixture_shift,actuator_latency,10,0.6,0.155524,0.639251,0.144835,0.516255,0.0044,0.206902,0.004046,0.046668,0.003105,0.050764,0.003082,0.025531,0.001452,0.039132,0.002051,0.034034,0.002988,0.049596,0.003053,0.527169,0.007214,0.043483,0.001946,0.046719,0.00213,0.178694,0.002134,0.596365,0.00046,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,compliant_fixture_shift,sensor_dropout,10,0.633333,0.193565,0.673875,0.190033,0.497569,0.002512,0.208738,0.002746,0.047473,0.001967,0.053233,0.003027,0.026265,0.002827,0.042,0.002418,0.037132,0.00285,0.049452,0.002294,0.505515,0.00478,0.042206,0.002326,0.048596,0.00257,0.179978,0.001742,0.592821,0.000691,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,compliant_fixture_shift,heldout_mixed_non_smooth_stress,10,0.616667,0.119778,0.657999,0.119583,0.497312,0.003691,0.213801,0.003668,0.049648,0.002795,0.056138,0.001698,0.028302,0.002286,0.047502,0.002037,0.047914,0.003155,0.049052,0.002241,0.500885,0.004185,0.046793,0.002595,0.052949,0.002035,0.184653,0.001913,0.576424,0.000468,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,friction_cone_inversion,nominal,10,0.7,0.065333,0.765152,0.065568,0.549543,0.003513,0.186931,0.00277,0.035955,0.003081,0.039123,0.001091,0.017151,0.002897,0.027787,0.002113,0.025916,0.003831,0.033755,0.003378,0.573233,0.004434,0.031983,0.00238,0.028877,0.001777,0.161102,0.001443,0.646969,0.000469,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,friction_cone_inversion,seen_contact_shift,10,0.633333,0.136002,0.691167,0.136082,0.531668,0.003753,0.192899,0.002913,0.041454,0.002504,0.043887,0.00318,0.020209,0.00198,0.032834,0.002378,0.034238,0.001638,0.039195,0.002448,0.555623,0.004173,0.036898,0.003011,0.036767,0.002472,0.169716,0.001274,0.621884,0.000318,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,friction_cone_inversion,unseen_geometry,10,0.666667,0.108889,0.719478,0.108829,0.520427,0.004176,0.195329,0.002917,0.046842,0.004098,0.049606,0.002145,0.021637,0.002819,0.036132,0.002378,0.038085,0.002446,0.040947,0.002553,0.537571,0.007,0.042837,0.002989,0.041377,0.002862,0.172951,0.001927,0.608749,0.000664,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,friction_cone_inversion,unseen_friction,10,0.666667,0.068867,0.717024,0.069232,0.514857,0.00466,0.195505,0.002193,0.04465,0.001688,0.047459,0.001965,0.02428,0.002361,0.032578,0.001421,0.054795,0.002448,0.040435,0.002364,0.52696,0.004079,0.045256,0.003068,0.044456,0.003066,0.175634,0.001313,0.600334,0.0005,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,friction_cone_inversion,unseen_compliance,10,0.6,0.121254,0.649381,0.121526,0.515016,0.003564,0.1984,0.001645,0.045871,0.002633,0.052146,0.001961,0.024117,0.002943,0.038827,0.002631,0.044666,0.002569,0.04438,0.001904,0.529974,0.006315,0.04425,0.002406,0.047007,0.003072,0.178913,0.000843,0.595925,0.000545,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,friction_cone_inversion,actuator_latency,10,0.516667,0.123674,0.566172,0.124185,0.515551,0.00377,0.198906,0.002766,0.045868,0.003495,0.050894,0.001585,0.024093,0.001868,0.035383,0.00244,0.042741,0.001737,0.048203,0.002465,0.526664,0.0035,0.041932,0.00308,0.048222,0.001749,0.178972,0.001723,0.596228,0.000394,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,friction_cone_inversion,sensor_dropout,10,0.633333,0.081485,0.679157,0.081661,0.49724,0.004629,0.198797,0.003248,0.047317,0.001806,0.051616,0.002352,0.025817,0.002281,0.036896,0.002163,0.045833,0.001824,0.048338,0.002583,0.502568,0.004279,0.043097,0.002249,0.04789,0.003388,0.179483,0.001397,0.592525,0.000548,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,friction_cone_inversion,heldout_mixed_non_smooth_stress,10,0.566667,0.087111,0.607927,0.086885,0.493064,0.00346,0.205719,0.002093,0.052636,0.002817,0.055892,0.00248,0.03005,0.002151,0.040382,0.002622,0.057418,0.002084,0.049603,0.00244,0.500816,0.003681,0.046366,0.003323,0.053518,0.003187,0.183151,0.002111,0.57611,0.000355,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,actuator_backlash,nominal,10,0.616667,0.154377,0.672737,0.148373,0.54889,0.003033,0.198751,0.003728,0.038128,0.000873,0.04281,0.002771,0.02214,0.002317,0.028685,0.002365,0.022293,0.001818,0.053782,0.002326,0.577065,0.006474,0.031088,0.002473,0.029214,0.00298,0.161996,0.00137,0.646651,0.000599,0.0,0.0
proposed_contact_mode_boundary_atlas_v4,mobile_pushing,actuator_backlash,seen_contact_shift,10,0.583333,0.100391,0.637692,0.100261,0.532516,0.004456,0.205701,0.002203,0.044005,0.001183,0.048976,0.00253,0.027397,0.004041,0.033104,0.00279,0.028957,0.002663,0.05753,0.001305,0.552157,0.003878,0.038764,0.002414,0.038065,0.002399,0.167804,0.001884,0.620993,0.000596,0.0,0.0
